Package Variant,Total Gadgets,ROP Gadgets,JOP Gadgets,COP Gadgets,Special Purpose Gadgets
Original,10996,5275,2348,3190,183
Original,9932 (1064; 9.7%),4589 (686; 13.0%),2153 (195; 8.3%),3014 (176; 5.5%),176 (7; 3.8%)
Original,10147 (849; 7.7%),4735 (540; 10.2%),2218 (130; 5.5%),3018 (172; 5.4%),176 (7; 3.8%)
Original,10149 (847; 7.7%),4737 (538; 10.2%),2218 (130; 5.5%),3018 (172; 5.4%),176 (7; 3.8%)
Original,10156 (840; 7.6%),4739 (536; 10.2%),2223 (125; 5.3%),3018 (172; 5.4%),176 (7; 3.8%)
Original,10163 (833; 7.6%),4740 (535; 10.1%),2228 (120; 5.1%),3019 (171; 5.4%),176 (7; 3.8%)
Original,10165 (831; 7.6%),4741 (534; 10.1%),2228 (120; 5.1%),3019 (171; 5.4%),177 (6; 3.3%)
Original,10218 (778; 7.1%),4779 (496; 9.4%),2243 (105; 4.5%),3019 (171; 5.4%),177 (6; 3.3%)
Original,10227 (769; 7.0%),4788 (487; 9.2%),2243 (105; 4.5%),3019 (171; 5.4%),177 (6; 3.3%)
Original,10233 (763; 6.9%),4794 (481; 9.1%),2243 (105; 4.5%),3019 (171; 5.4%),177 (6; 3.3%)
Original,10236 (760; 6.9%),4797 (478; 9.1%),2243 (105; 4.5%),3019 (171; 5.4%),177 (6; 3.3%)
Original,10247 (749; 6.8%),4806 (469; 8.9%),2245 (103; 4.4%),3019 (171; 5.4%),177 (6; 3.3%)
Original,10252 (744; 6.8%),4807 (468; 8.9%),2249 (99; 4.2%),3019 (171; 5.4%),177 (6; 3.3%)
Original,10253 (743; 6.8%),4808 (467; 8.9%),2249 (99; 4.2%),3019 (171; 5.4%),177 (6; 3.3%)
Original,10281 (715; 6.5%),4827 (448; 8.5%),2258 (90; 3.8%),3019 (171; 5.4%),177 (6; 3.3%)
Original,10287 (709; 6.4%),4827 (448; 8.5%),2264 (84; 3.6%),3019 (171; 5.4%),177 (6; 3.3%)
Original,10305 (691; 6.3%),4838 (437; 8.3%),2271 (77; 3.3%),3019 (171; 5.4%),177 (6; 3.3%)
Original,10316 (680; 6.2%),4849 (426; 8.1%),2271 (77; 3.3%),3019 (171; 5.4%),177 (6; 3.3%)
Original,10412 (584; 5.3%),4877 (398; 7.5%),2301 (47; 2.0%),3054 (136; 4.3%),180 (3; 1.6%)
Original,10483 (513; 4.7%),4923 (352; 6.7%),2315 (33; 1.4%),3065 (125; 3.9%),180 (3; 1.6%)
Original,10484 (512; 4.7%),4923 (352; 6.7%),2316 (32; 1.4%),3065 (125; 3.9%),180 (3; 1.6%)
Original,10486 (510; 4.6%),4924 (351; 6.7%),2317 (31; 1.3%),3065 (125; 3.9%),180 (3; 1.6%)
Original,10486 (510; 4.6%),4924 (351; 6.7%),2317 (31; 1.3%),3065 (125; 3.9%),180 (3; 1.6%)
Original,10487 (509; 4.6%),4924 (351; 6.7%),2318 (30; 1.3%),3065 (125; 3.9%),180 (3; 1.6%)
Original,10505 (491; 4.5%),4928 (347; 6.6%),2318 (30; 1.3%),3079 (111; 3.5%),180 (3; 1.6%)
Original,10546 (450; 4.1%),4958 (317; 6.0%),2322 (26; 1.1%),3086 (104; 3.3%),180 (3; 1.6%)
Original,10660 (336; 3.1%),5044 (231; 4.4%),2327 (21; 0.9%),3108 (82; 2.6%),181 (2; 1.1%)
Original,10669 (327; 3.0%),5050 (225; 4.3%),2327 (21; 0.9%),3111 (79; 2.5%),181 (2; 1.1%)
Original,10825 (171; 1.6%),5162 (113; 2.1%),2343 (5; 0.2%),3138 (52; 1.6%),182 (1; 0.5%)
Original,10785 (211; 1.9%),5128 (147; 2.8%),2337 (11; 0.5%),3138 (52; 1.6%),182 (1; 0.5%)
Original,10820 (176; 1.6%),5157 (118; 2.2%),2337 (11; 0.5%),3144 (46; 1.4%),182 (1; 0.5%)
Original,10892 (104; 0.9%),5179 (96; 1.8%),2340 (8; 0.3%),3190 (0; 0.0%),183 (0; 0.0%)
Original,10820 (176; 1.6%),5157 (118; 2.2%),2337 (11; 0.5%),3144 (46; 1.4%),182 (1; 0.5%)
Original,10785 (211; 1.9%),5128 (147; 2.8%),2337 (11; 0.5%),3138 (52; 1.6%),182 (1; 0.5%)
